instant,dteday,season,year,month,hour,holiday,day,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,count,activity_cluster
15735,2012-10-22,Winter,2012,Oct,19,0,Mon,Weekday,Clear,0.52,0.5,0.52,0.1045,36,478,514,High Activity
15736,2012-10-22,Winter,2012,Oct,20,0,Mon,Weekday,Clear,0.5,0.4848,0.59,0.1045,21,382,403,High Activity
15737,2012-10-22,Winter,2012,Oct,21,0,Mon,Weekday,Clear,0.48,0.4697,0.67,0.0896,19,155,174,Medium Activity
15738,2012-10-22,Winter,2012,Oct,22,0,Mon,Weekday,Clear,0.46,0.4545,0.82,0.1343,25,158,183,Medium Activity
15739,2012-10-22,Winter,2012,Oct,23,0,Mon,Weekday,Clear,0.46,0.4545,0.82,0.1045,20,143,163,Medium Activity
15740,2012-10-23,Winter,2012,Oct,0,0,Tue,Weekday,Clear,0.46,0.4545,0.88,0.1642,5,32,37,Low Activity
15741,2012-10-23,Winter,2012,Oct,1,0,Tue,Weekday,Clear,0.46,0.4545,0.77,0.1642,1,16,17,Low Activity
15742,2012-10-23,Winter,2012,Oct,2,0,Tue,Weekday,Clear,0.44,0.4394,0.88,0.1343,1,6,7,Low Activity
15743,2012-10-23,Winter,2012,Oct,3,0,Tue,Weekday,Clear,0.44,0.4394,0.77,0.1343,0,1,1,Low Activity
15744,2012-10-23,Winter,2012,Oct,4,0,Tue,Weekday,Clear,0.42,0.4242,0.77,0.1045,1,6,7,Low Activity
15745,2012-10-23,Winter,2012,Oct,5,0,Tue,Weekday,Clear,0.44,0.4394,0.77,0.0896,1,49,50,Medium Activity
15746,2012-10-23,Winter,2012,Oct,6,0,Tue,Weekday,Clear,0.4,0.4091,0.82,0.0896,6,152,158,Medium Activity
15747,2012-10-23,Winter,2012,Oct,7,0,Tue,Weekday,Misty,0.44,0.4394,0.77,0.1045,12,519,531,High Activity
15748,2012-10-23,Winter,2012,Oct,8,0,Tue,Weekday,Misty,0.46,0.4545,0.72,0.0896,28,733,761,High Activity
15749,2012-10-23,Winter,2012,Oct,9,0,Tue,Weekday,Misty,0.5,0.4848,0.72,0.1045,29,305,334,High Activity
15750,2012-10-23,Winter,2012,Oct,10,0,Tue,Weekday,Clear,0.54,0.5152,0.6,0.0,50,171,221,Medium Activity
15751,2012-10-23,Winter,2012,Oct,11,0,Tue,Weekday,Clear,0.6,0.6212,0.53,0.0,52,201,253,Medium Activity
15752,2012-10-23,Winter,2012,Oct,12,0,Tue,Weekday,Misty,0.62,0.6212,0.46,0.0896,80,298,378,High Activity
15753,2012-10-23,Winter,2012,Oct,13,0,Tue,Weekday,Misty,0.64,0.6212,0.44,0.0,59,244,303,High Activity
15754,2012-10-23,Winter,2012,Oct,14,0,Tue,Weekday,Clear,0.68,0.6364,0.41,0.1642,67,229,296,High Activity
15755,2012-10-23,Winter,2012,Oct,15,0,Tue,Weekday,Clear,0.68,0.6364,0.41,0.2239,76,270,346,High Activity
15756,2012-10-23,Winter,2012,Oct,16,0,Tue,Weekday,Clear,0.68,0.6364,0.44,0.0896,108,433,541,High Activity
15757,2012-10-23,Winter,2012,Oct,17,0,Tue,Weekday,Clear,0.68,0.6364,0.41,0.0,67,871,938,High Activity
15758,2012-10-23,Winter,2012,Oct,18,0,Tue,Weekday,Clear,0.62,0.6212,0.53,0.0896,64,762,826,High Activity
15759,2012-10-23,Winter,2012,Oct,19,0,Tue,Weekday,Clear,0.62,0.6212,0.57,0.0896,25,457,482,High Activity
15760,2012-10-23,Winter,2012,Oct,20,0,Tue,Weekday,Clear,0.58,0.5455,0.64,0.1343,45,334,379,High Activity
15761,2012-10-23,Winter,2012,Oct,21,0,Tue,Weekday,Clear,0.56,0.5303,0.68,0.0,35,260,295,High Activity
15762,2012-10-23,Winter,2012,Oct,22,0,Tue,Weekday,Clear,0.56,0.5303,0.68,0.1045,20,174,194,Medium Activity
15763,2012-10-23,Winter,2012,Oct,23,0,Tue,Weekday,Clear,0.54,0.5152,0.73,0.1045,9,102,111,Medium Activity
15764,2012-10-24,Winter,2012,Oct,0,0,Wed,Weekday,Clear,0.54,0.5152,0.73,0.0896,7,39,46,Medium Activity
15765,2012-10-24,Winter,2012,Oct,1,0,Wed,Weekday,Clear,0.54,0.5152,0.68,0.0,4,23,27,Low Activity
15766,2012-10-24,Winter,2012,Oct,2,0,Wed,Weekday,Clear,0.54,0.5152,0.68,0.0,0,6,6,Low Activity
15767,2012-10-24,Winter,2012,Oct,3,0,Wed,Weekday,Clear,0.5,0.4848,0.77,0.0896,0,4,4,Low Activity
15768,2012-10-24,Winter,2012,Oct,4,0,Wed,Weekday,Clear,0.5,0.4848,0.77,0.0896,1,5,6,Low Activity
15769,2012-10-24,Winter,2012,Oct,5,0,Wed,Weekday,Clear,0.5,0.4848,0.82,0.0,1,52,53,Medium Activity
15770,2012-10-24,Winter,2012,Oct,6,0,Wed,Weekday,Clear,0.48,0.4697,0.82,0.1045,11,162,173,Medium Activity
15771,2012-10-24,Winter,2012,Oct,7,0,Wed,Weekday,Clear,0.5,0.4848,0.88,0.0896,20,506,526,High Activity
15772,2012-10-24,Winter,2012,Oct,8,0,Wed,Weekday,Misty,0.52,0.5,0.83,0.1045,24,777,801,High Activity
15773,2012-10-24,Winter,2012,Oct,9,0,Wed,Weekday,Misty,0.52,0.5,0.77,0.0896,24,349,373,High Activity
15774,2012-10-24,Winter,2012,Oct,10,0,Wed,Weekday,Misty,0.54,0.5152,0.73,0.0,29,142,171,Medium Activity
15775,2012-10-24,Winter,2012,Oct,11,0,Wed,Weekday,Clear,0.58,0.5455,0.64,0.0,47,189,236,Medium Activity
15776,2012-10-24,Winter,2012,Oct,12,0,Wed,Weekday,Clear,0.62,0.6061,0.61,0.0896,48,268,316,High Activity
15777,2012-10-24,Winter,2012,Oct,13,0,Wed,Weekday,Clear,0.66,0.6212,0.54,0.0,65,241,306,High Activity
15778,2012-10-24,Winter,2012,Oct,14,0,Wed,Weekday,Clear,0.74,0.6515,0.3,0.2537,64,237,301,High Activity
15779,2012-10-24,Winter,2012,Oct,15,0,Wed,Weekday,Clear,0.7,0.6364,0.39,0.1045,63,245,308,High Activity
15780,2012-10-24,Winter,2012,Oct,16,0,Wed,Weekday,Clear,0.74,0.6515,0.33,0.1343,67,465,532,High Activity
15781,2012-10-24,Winter,2012,Oct,17,0,Wed,Weekday,Clear,0.66,0.6212,0.47,0.0,87,876,963,High Activity
15782,2012-10-24,Winter,2012,Oct,18,0,Wed,Weekday,Clear,0.66,0.6212,0.44,0.0,63,795,858,High Activity
15783,2012-10-24,Winter,2012,Oct,19,0,Wed,Weekday,Misty,0.64,0.6212,0.53,0.0896,50,522,572,High Activity
15784,2012-10-24,Winter,2012,Oct,20,0,Wed,Weekday,Misty,0.62,0.6061,0.61,0.0896,45,396,441,High Activity
15785,2012-10-24,Winter,2012,Oct,21,0,Wed,Weekday,Misty,0.62,0.6061,0.61,0.1045,33,280,313,High Activity
15786,2012-10-24,Winter,2012,Oct,22,0,Wed,Weekday,Misty,0.6,0.6061,0.64,0.1343,30,208,238,Medium Activity
15787,2012-10-24,Winter,2012,Oct,23,0,Wed,Weekday,Misty,0.58,0.5455,0.68,0.0896,12,111,123,Medium Activity
15788,2012-10-25,Winter,2012,Oct,0,0,Thu,Weekday,Misty,0.6,0.6061,0.64,0.1045,19,57,76,Medium Activity
15789,2012-10-25,Winter,2012,Oct,1,0,Thu,Weekday,Clear,0.58,0.5455,0.68,0.0,6,22,28,Low Activity
15790,2012-10-25,Winter,2012,Oct,2,0,Thu,Weekday,Clear,0.54,0.5152,0.77,0.0,3,15,18,Low Activity
15791,2012-10-25,Winter,2012,Oct,3,0,Thu,Weekday,Misty,0.52,0.5,0.88,0.1343,0,8,8,Low Activity
15792,2012-10-25,Winter,2012,Oct,4,0,Thu,Weekday,Misty,0.52,0.5,0.88,0.1045,1,4,5,Low Activity
15793,2012-10-25,Winter,2012,Oct,5,0,Thu,Weekday,Misty,0.52,0.5,0.88,0.1642,2,53,55,Medium Activity
15794,2012-10-25,Winter,2012,Oct,6,0,Thu,Weekday,Misty,0.52,0.5,0.88,0.194,3,168,171,Medium Activity
15795,2012-10-25,Winter,2012,Oct,7,0,Thu,Weekday,Misty,0.52,0.5,0.88,0.194,18,477,495,High Activity
15796,2012-10-25,Winter,2012,Oct,8,0,Thu,Weekday,Misty,0.52,0.5,0.83,0.1642,33,746,779,High Activity
15797,2012-10-25,Winter,2012,Oct,9,0,Thu,Weekday,Misty,0.52,0.5,0.83,0.194,23,320,343,High Activity
15798,2012-10-25,Winter,2012,Oct,10,0,Thu,Weekday,Misty,0.54,0.5152,0.83,0.1343,53,172,225,Medium Activity
15799,2012-10-25,Winter,2012,Oct,11,0,Thu,Weekday,Misty,0.54,0.5152,0.83,0.1045,57,181,238,Medium Activity
15800,2012-10-25,Winter,2012,Oct,12,0,Thu,Weekday,Misty,0.56,0.5303,0.78,0.1045,61,258,319,High Activity
15801,2012-10-25,Winter,2012,Oct,13,0,Thu,Weekday,Misty,0.56,0.5303,0.78,0.0,49,264,313,High Activity
15802,2012-10-25,Winter,2012,Oct,14,0,Thu,Weekday,Clear,0.6,0.5909,0.73,0.1343,71,214,285,High Activity
15803,2012-10-25,Winter,2012,Oct,15,0,Thu,Weekday,Clear,0.62,0.6061,0.65,0.1343,63,242,305,High Activity
15804,2012-10-25,Winter,2012,Oct,16,0,Thu,Weekday,Clear,0.6,0.5909,0.69,0.1642,92,407,499,High Activity
15805,2012-10-25,Winter,2012,Oct,17,0,Thu,Weekday,Clear,0.6,0.5909,0.69,0.1642,112,774,886,High Activity
15806,2012-10-25,Winter,2012,Oct,18,0,Thu,Weekday,Clear,0.56,0.5303,0.83,0.1045,77,732,809,High Activity
15807,2012-10-25,Winter,2012,Oct,19,0,Thu,Weekday,Clear,0.54,0.5152,0.83,0.194,45,497,542,High Activity
15808,2012-10-25,Winter,2012,Oct,20,0,Thu,Weekday,Misty,0.52,0.5,0.88,0.1343,28,319,347,High Activity
15809,2012-10-25,Winter,2012,Oct,21,0,Thu,Weekday,Misty,0.52,0.5,0.88,0.1343,24,247,271,Medium Activity
15810,2012-10-25,Winter,2012,Oct,22,0,Thu,Weekday,Misty,0.54,0.5152,0.83,0.0896,22,185,207,Medium Activity
15811,2012-10-25,Winter,2012,Oct,23,0,Thu,Weekday,Misty,0.54,0.5152,0.83,0.1343,13,122,135,Medium Activity
15812,2012-10-26,Winter,2012,Oct,0,0,Fri,Weekday,Misty,0.54,0.5152,0.77,0.0,6,65,71,Medium Activity
15813,2012-10-26,Winter,2012,Oct,1,0,Fri,Weekday,Misty,0.52,0.5,0.88,0.0896,4,32,36,Low Activity
15814,2012-10-26,Winter,2012,Oct,2,0,Fri,Weekday,Misty,0.52,0.5,0.88,0.1045,4,15,19,Low Activity
15815,2012-10-26,Winter,2012,Oct,3,0,Fri,Weekday,Misty,0.52,0.5,0.88,0.1642,5,8,13,Low Activity
15816,2012-10-26,Winter,2012,Oct,4,0,Fri,Weekday,Misty,0.52,0.5,0.88,0.1642,1,4,5,Low Activity
15817,2012-10-26,Winter,2012,Oct,5,0,Fri,Weekday,Misty,0.52,0.5,0.88,0.1045,3,47,50,Medium Activity
15818,2012-10-26,Winter,2012,Oct,6,0,Fri,Weekday,Misty,0.52,0.5,0.88,0.0896,2,142,144,Medium Activity
15819,2012-10-26,Winter,2012,Oct,7,0,Fri,Weekday,Misty,0.52,0.5,0.88,0.1045,13,408,421,High Activity
15820,2012-10-26,Winter,2012,Oct,8,0,Fri,Weekday,Misty,0.54,0.5152,0.88,0.1343,20,714,734,High Activity
15821,2012-10-26,Winter,2012,Oct,9,0,Fri,Weekday,Misty,0.54,0.5152,0.88,0.1343,56,347,403,High Activity
15822,2012-10-26,Winter,2012,Oct,10,0,Fri,Weekday,Misty,0.54,0.5152,0.88,0.1045,41,156,197,Medium Activity
15823,2012-10-26,Winter,2012,Oct,11,0,Fri,Weekday,Misty,0.56,0.5303,0.78,0.1642,68,222,290,High Activity
15824,2012-10-26,Winter,2012,Oct,12,0,Fri,Weekday,Misty,0.58,0.5455,0.73,0.194,90,302,392,High Activity
15825,2012-10-26,Winter,2012,Oct,13,0,Fri,Weekday,Misty,0.58,0.5455,0.68,0.1343,77,260,337,High Activity
15826,2012-10-26,Winter,2012,Oct,14,0,Fri,Weekday,Misty,0.6,0.6061,0.64,0.1343,99,252,351,High Activity
15827,2012-10-26,Winter,2012,Oct,15,0,Fri,Weekday,Misty,0.62,0.6061,0.61,0.1045,142,306,448,High Activity
15828,2012-10-26,Winter,2012,Oct,16,0,Fri,Weekday,Misty,0.58,0.5455,0.73,0.1642,137,445,582,High Activity
15829,2012-10-26,Winter,2012,Oct,17,0,Fri,Weekday,Misty,0.56,0.5303,0.76,0.194,125,692,817,High Activity
15830,2012-10-26,Winter,2012,Oct,18,0,Fri,Weekday,Misty,0.56,0.5303,0.78,0.1343,81,584,665,High Activity
15831,2012-10-26,Winter,2012,Oct,19,0,Fri,Weekday,Misty,0.54,0.5152,0.83,0.1642,72,399,471,High Activity
15832,2012-10-26,Winter,2012,Oct,20,0,Fri,Weekday,Misty,0.54,0.5152,0.83,0.1642,40,271,311,High Activity
15833,2012-10-26,Winter,2012,Oct,21,0,Fri,Weekday,Misty,0.54,0.5152,0.77,0.1343,40,252,292,High Activity
15834,2012-10-26,Winter,2012,Oct,22,0,Fri,Weekday,Misty,0.52,0.5,0.83,0.1343,37,180,217,Medium Activity
15835,2012-10-26,Winter,2012,Oct,23,0,Fri,Weekday,Clear,0.52,0.5,0.83,0.1642,19,159,178,Medium Activity
15836,2012-10-27,Winter,2012,Oct,0,0,Sat,Weekend,Clear,0.5,0.4848,0.88,0.1343,10,132,142,Medium Activity
15837,2012-10-27,Winter,2012,Oct,1,0,Sat,Weekend,Misty,0.5,0.4848,0.88,0.1343,23,123,146,Medium Activity
15838,2012-10-27,Winter,2012,Oct,2,0,Sat,Weekend,Misty,0.5,0.4848,0.88,0.194,19,71,90,Medium Activity
15839,2012-10-27,Winter,2012,Oct,3,0,Sat,Weekend,Clear,0.5,0.4848,0.88,0.1642,5,21,26,Low Activity
15840,2012-10-27,Winter,2012,Oct,4,0,Sat,Weekend,Misty,0.5,0.4848,0.88,0.1642,1,12,13,Low Activity
15841,2012-10-27,Winter,2012,Oct,5,0,Sat,Weekend,Misty,0.5,0.4848,0.82,0.194,2,7,9,Low Activity
15842,2012-10-27,Winter,2012,Oct,6,0,Sat,Weekend,Misty,0.5,0.4848,0.82,0.194,2,29,31,Low Activity
15843,2012-10-27,Winter,2012,Oct,7,0,Sat,Weekend,Clear,0.48,0.4697,0.83,0.194,7,79,86,Medium Activity
15844,2012-10-27,Winter,2012,Oct,8,0,Sat,Weekend,Clear,0.5,0.4848,0.77,0.2537,26,187,213,Medium Activity
15845,2012-10-27,Winter,2012,Oct,9,0,Sat,Weekend,Clear,0.5,0.4848,0.77,0.2537,88,240,328,High Activity
15846,2012-10-27,Winter,2012,Oct,10,0,Sat,Weekend,Clear,0.54,0.5152,0.73,0.2836,165,314,479,High Activity
15847,2012-10-27,Winter,2012,Oct,11,0,Sat,Weekend,Clear,0.56,0.5303,0.64,0.2836,197,388,585,High Activity
15848,2012-10-27,Winter,2012,Oct,12,0,Sat,Weekend,Clear,0.6,0.6212,0.53,0.2537,264,404,668,High Activity
15849,2012-10-27,Winter,2012,Oct,13,0,Sat,Weekend,Clear,0.6,0.6212,0.43,0.2537,310,450,760,High Activity
15850,2012-10-27,Winter,2012,Oct,14,0,Sat,Weekend,Clear,0.6,0.6212,0.46,0.2537,325,425,750,High Activity
15851,2012-10-27,Winter,2012,Oct,15,0,Sat,Weekend,Misty,0.56,0.5303,0.6,0.2836,310,401,711,High Activity
15852,2012-10-27,Winter,2012,Oct,16,0,Sat,Weekend,Misty,0.56,0.5303,0.64,0.2836,257,355,612,High Activity
15853,2012-10-27,Winter,2012,Oct,17,0,Sat,Weekend,Misty,0.56,0.5303,0.64,0.2836,248,370,618,High Activity
15854,2012-10-27,Winter,2012,Oct,18,0,Sat,Weekend,Misty,0.56,0.5303,0.64,0.2836,138,318,456,High Activity
15855,2012-10-27,Winter,2012,Oct,19,0,Sat,Weekend,Misty,0.52,0.5,0.72,0.2239,67,233,300,High Activity
15856,2012-10-27,Winter,2012,Oct,20,0,Sat,Weekend,Misty,0.52,0.5,0.72,0.2239,58,238,296,High Activity
15857,2012-10-27,Winter,2012,Oct,21,0,Sat,Weekend,Misty,0.52,0.5,0.72,0.2239,49,160,209,Medium Activity
15858,2012-10-27,Winter,2012,Oct,22,0,Sat,Weekend,Misty,0.52,0.5,0.72,0.2537,41,116,157,Medium Activity
15859,2012-10-27,Winter,2012,Oct,23,0,Sat,Weekend,Misty,0.52,0.5,0.68,0.3881,31,136,167,Medium Activity
15860,2012-10-28,Winter,2012,Oct,0,0,Sun,Weekend,Light_rain,0.52,0.5,0.68,0.2985,20,97,117,Medium Activity
15861,2012-10-28,Winter,2012,Oct,1,0,Sun,Weekend,Misty,0.5,0.4848,0.72,0.2836,22,111,133,Medium Activity
15862,2012-10-28,Winter,2012,Oct,2,0,Sun,Weekend,Misty,0.5,0.4848,0.68,0.2985,17,99,116,Medium Activity
15863,2012-10-28,Winter,2012,Oct,3,0,Sun,Weekend,Misty,0.5,0.4848,0.63,0.3284,18,61,79,Medium Activity
15864,2012-10-28,Winter,2012,Oct,4,0,Sun,Weekend,Misty,0.5,0.4848,0.63,0.3582,1,19,20,Low Activity
15865,2012-10-28,Winter,2012,Oct,5,0,Sun,Weekend,Misty,0.5,0.4848,0.63,0.2985,6,22,28,Low Activity
15866,2012-10-28,Winter,2012,Oct,6,0,Sun,Weekend,Misty,0.5,0.4848,0.59,0.3284,7,32,39,Low Activity
15867,2012-10-28,Winter,2012,Oct,7,0,Sun,Weekend,Misty,0.5,0.4848,0.59,0.2985,17,48,65,Medium Activity
15868,2012-10-28,Winter,2012,Oct,8,0,Sun,Weekend,Misty,0.5,0.4848,0.59,0.5522,55,118,173,Medium Activity
15869,2012-10-28,Winter,2012,Oct,9,0,Sun,Weekend,Misty,0.5,0.4848,0.55,0.4179,124,206,330,High Activity
15870,2012-10-28,Winter,2012,Oct,10,0,Sun,Weekend,Misty,0.48,0.4697,0.51,0.4179,120,314,434,High Activity
15871,2012-10-28,Winter,2012,Oct,11,0,Sun,Weekend,Misty,0.5,0.4848,0.51,0.3881,110,352,462,High Activity
15872,2012-10-28,Winter,2012,Oct,12,0,Sun,Weekend,Misty,0.48,0.4697,0.59,0.4925,118,373,491,High Activity
15873,2012-10-28,Winter,2012,Oct,13,0,Sun,Weekend,Misty,0.48,0.4697,0.59,0.4179,75,316,391,High Activity
15874,2012-10-28,Winter,2012,Oct,14,0,Sun,Weekend,Misty,0.5,0.4848,0.59,0.4478,98,304,402,High Activity
15875,2012-10-28,Winter,2012,Oct,15,0,Sun,Weekend,Misty,0.5,0.4848,0.63,0.4925,76,225,301,High Activity
15876,2012-10-28,Winter,2012,Oct,16,0,Sun,Weekend,Light_rain,0.48,0.4697,0.67,0.4627,42,251,293,High Activity
15877,2012-10-28,Winter,2012,Oct,17,0,Sun,Weekend,Light_rain,0.46,0.4545,0.77,0.5224,37,188,225,Medium Activity
15878,2012-10-28,Winter,2012,Oct,18,0,Sun,Weekend,Light_rain,0.42,0.4242,0.94,0.4925,18,136,154,Medium Activity
15879,2012-10-28,Winter,2012,Oct,19,0,Sun,Weekend,Light_rain,0.42,0.4242,0.94,0.3582,7,47,54,Medium Activity
15880,2012-10-28,Winter,2012,Oct,20,0,Sun,Weekend,Light_rain,0.42,0.4242,0.94,0.4627,4,51,55,Medium Activity
15881,2012-10-28,Winter,2012,Oct,21,0,Sun,Weekend,Light_rain,0.44,0.4394,0.88,0.4179,2,44,46,Medium Activity
15882,2012-10-28,Winter,2012,Oct,22,0,Sun,Weekend,Light_rain,0.44,0.4394,0.88,0.3582,2,35,37,Low Activity
15883,2012-10-28,Winter,2012,Oct,23,0,Sun,Weekend,Light_rain,0.42,0.4242,0.94,0.3582,2,12,14,Low Activity
15884,2012-10-29,Winter,2012,Oct,0,0,Mon,Weekday,Light_rain,0.44,0.4394,0.88,0.3582,2,20,22,Low Activity
15885,2012-10-30,Winter,2012,Oct,13,0,Tue,Weekday,Light_rain,0.3,0.2727,0.81,0.3582,11,105,116,Medium Activity
15886,2012-10-30,Winter,2012,Oct,14,0,Tue,Weekday,Light_rain,0.3,0.2727,0.81,0.3582,8,118,126,Medium Activity
15887,2012-10-30,Winter,2012,Oct,15,0,Tue,Weekday,Light_rain,0.3,0.2879,0.87,0.2537,10,114,124,Medium Activity
15888,2012-10-30,Winter,2012,Oct,16,0,Tue,Weekday,Light_rain,0.3,0.2879,0.87,0.2537,15,83,98,Medium Activity
15889,2012-10-30,Winter,2012,Oct,17,0,Tue,Weekday,Light_rain,0.3,0.2879,0.87,0.2239,19,105,124,Medium Activity
15890,2012-10-30,Winter,2012,Oct,18,0,Tue,Weekday,Light_rain,0.3,0.303,0.87,0.1343,4,139,143,Medium Activity
15891,2012-10-30,Winter,2012,Oct,19,0,Tue,Weekday,Misty,0.5,0.4848,0.68,0.194,6,109,115,Medium Activity
15892,2012-10-30,Winter,2012,Oct,20,0,Tue,Weekday,Misty,0.3,0.2879,0.81,0.194,5,76,81,Medium Activity
15893,2012-10-30,Winter,2012,Oct,21,0,Tue,Weekday,Misty,0.3,0.3182,0.87,0.1045,4,60,64,Medium Activity
15894,2012-10-30,Winter,2012,Oct,22,0,Tue,Weekday,Clear,0.3,0.303,0.81,0.1343,2,64,66,Medium Activity
15895,2012-10-30,Winter,2012,Oct,23,0,Tue,Weekday,Clear,0.3,0.303,0.81,0.1343,3,36,39,Low Activity
15896,2012-10-31,Winter,2012,Oct,0,0,Wed,Weekday,Misty,0.3,0.3182,0.81,0.1045,0,16,16,Low Activity
15897,2012-10-31,Winter,2012,Oct,1,0,Wed,Weekday,Misty,0.3,0.3182,0.81,0.0896,0,8,8,Low Activity
15898,2012-10-31,Winter,2012,Oct,2,0,Wed,Weekday,Misty,0.3,0.303,0.81,0.1343,0,7,7,Low Activity
15899,2012-10-31,Winter,2012,Oct,3,0,Wed,Weekday,Misty,0.3,0.3182,0.81,0.1045,0,3,3,Low Activity
15900,2012-10-31,Winter,2012,Oct,4,0,Wed,Weekday,Misty,0.3,0.2879,0.87,0.194,0,5,5,Low Activity
15901,2012-10-31,Winter,2012,Oct,5,0,Wed,Weekday,Misty,0.3,0.303,0.81,0.1343,0,24,24,Low Activity
15902,2012-10-31,Winter,2012,Oct,6,0,Wed,Weekday,Clear,0.3,0.303,0.81,0.1642,0,116,116,Medium Activity
15903,2012-10-31,Winter,2012,Oct,7,0,Wed,Weekday,Misty,0.3,0.303,0.87,0.1343,3,334,337,High Activity
15904,2012-10-31,Winter,2012,Oct,8,0,Wed,Weekday,Clear,0.32,0.3333,0.81,0.1343,6,615,621,High Activity
15905,2012-10-31,Winter,2012,Oct,9,0,Wed,Weekday,Clear,0.34,0.3333,0.76,0.1343,17,280,297,High Activity
15906,2012-10-31,Winter,2012,Oct,10,0,Wed,Weekday,Clear,0.36,0.3333,0.71,0.2836,21,147,168,Medium Activity
15907,2012-10-31,Winter,2012,Oct,11,0,Wed,Weekday,Misty,0.36,0.3485,0.66,0.2239,37,152,189,Medium Activity
15908,2012-10-31,Winter,2012,Oct,12,0,Wed,Weekday,Clear,0.4,0.4091,0.58,0.194,44,197,241,Medium Activity
15909,2012-10-31,Winter,2012,Oct,13,0,Wed,Weekday,Clear,0.42,0.4242,0.5,0.2239,22,191,213,Medium Activity
15910,2012-10-31,Winter,2012,Oct,14,0,Wed,Weekday,Misty,0.42,0.4242,0.5,0.2239,45,179,224,Medium Activity
15911,2012-10-31,Winter,2012,Oct,15,0,Wed,Weekday,Clear,0.42,0.4242,0.54,0.1642,33,197,230,Medium Activity
15912,2012-10-31,Winter,2012,Oct,16,0,Wed,Weekday,Misty,0.42,0.4242,0.54,0.2239,51,373,424,High Activity
15913,2012-10-31,Winter,2012,Oct,17,0,Wed,Weekday,Misty,0.4,0.4091,0.58,0.1642,39,684,723,High Activity
15914,2012-10-31,Winter,2012,Oct,18,0,Wed,Weekday,Misty,0.4,0.4091,0.58,0.1642,28,556,584,High Activity
15915,2012-10-31,Winter,2012,Oct,19,0,Wed,Weekday,Misty,0.4,0.4091,0.5,0.194,27,383,410,High Activity
15916,2012-10-31,Winter,2012,Oct,20,0,Wed,Weekday,Misty,0.4,0.4091,0.5,0.194,9,259,268,Medium Activity
15917,2012-10-31,Winter,2012,Oct,21,0,Wed,Weekday,Misty,0.4,0.4091,0.5,0.194,12,180,192,Medium Activity
15918,2012-10-31,Winter,2012,Oct,22,0,Wed,Weekday,Clear,0.36,0.3485,0.57,0.1343,18,147,165,Medium Activity
15919,2012-10-31,Winter,2012,Oct,23,0,Wed,Weekday,Clear,0.36,0.3636,0.57,0.0896,7,94,101,Medium Activity
15920,2012-11-01,Winter,2012,Nov,0,0,Thu,Weekday,Clear,0.36,0.3636,0.57,0.0896,8,52,60,Medium Activity
15921,2012-11-01,Winter,2012,Nov,1,0,Thu,Weekday,Clear,0.3,0.3182,0.75,0.1045,8,22,30,Low Activity
15922,2012-11-01,Winter,2012,Nov,2,0,Thu,Weekday,Clear,0.32,0.3333,0.66,0.1343,10,10,20,Low Activity
15923,2012-11-01,Winter,2012,Nov,3,0,Thu,Weekday,Clear,0.34,0.3333,0.61,0.1343,5,10,15,Low Activity
15924,2012-11-01,Winter,2012,Nov,4,0,Thu,Weekday,Misty,0.34,0.3485,0.66,0.1045,2,8,10,Low Activity
15925,2012-11-01,Winter,2012,Nov,5,0,Thu,Weekday,Clear,0.34,0.3333,0.66,0.1343,1,39,40,Medium Activity
15926,2012-11-01,Winter,2012,Nov,6,0,Thu,Weekday,Clear,0.34,0.3333,0.61,0.1642,2,146,148,Medium Activity
15927,2012-11-01,Winter,2012,Nov,7,0,Thu,Weekday,Misty,0.36,0.3485,0.57,0.1642,6,414,420,High Activity
15928,2012-11-01,Winter,2012,Nov,8,0,Thu,Weekday,Misty,0.36,0.3788,0.56,0.1045,12,668,680,High Activity
15929,2012-11-01,Winter,2012,Nov,9,0,Thu,Weekday,Light_rain,0.36,0.3636,0.57,0.1045,21,310,331,High Activity
15930,2012-11-01,Winter,2012,Nov,10,0,Thu,Weekday,Light_rain,0.36,0.3485,0.62,0.194,13,133,146,Medium Activity
15931,2012-11-01,Winter,2012,Nov,11,0,Thu,Weekday,Light_rain,0.36,0.3485,0.62,0.194,14,156,170,Medium Activity
15932,2012-11-01,Winter,2012,Nov,12,0,Thu,Weekday,Light_rain,0.38,0.3939,0.62,0.1642,23,198,221,Medium Activity
15933,2012-11-01,Winter,2012,Nov,13,0,Thu,Weekday,Misty,0.4,0.4091,0.58,0.1642,49,199,248,Medium Activity
15934,2012-11-01,Winter,2012,Nov,14,0,Thu,Weekday,Misty,0.4,0.4091,0.5,0.2239,31,154,185,Medium Activity
15935,2012-11-01,Winter,2012,Nov,15,0,Thu,Weekday,Misty,0.4,0.4091,0.54,0.1642,35,179,214,Medium Activity
15936,2012-11-01,Winter,2012,Nov,16,0,Thu,Weekday,Misty,0.4,0.4091,0.54,0.1642,31,313,344,High Activity
15937,2012-11-01,Winter,2012,Nov,17,0,Thu,Weekday,Light_rain,0.4,0.4091,0.5,0.2239,37,652,689,High Activity
15938,2012-11-01,Winter,2012,Nov,18,0,Thu,Weekday,Misty,0.4,0.4091,0.5,0.1642,50,628,678,High Activity
15939,2012-11-01,Winter,2012,Nov,19,0,Thu,Weekday,Misty,0.4,0.4091,0.5,0.1642,28,424,452,High Activity
